Timestamp,logNN.vx,logNN.vy,logNN.vz
1648338,0.00405206810683012,0.0008854416664689779,-0.003240147838369012
1648437,0.0027263383381068707,0.000926149426959455,-0.003684175666421652
1648538,0.004060423467308283,-0.0007078697090037167,-0.0033449477050453424
1648638,0.0037623730022460222,0.0009935220004990697,-0.004118072800338268
1648737,0.0036487425677478313,0.0019432439003139734,-0.0034382902085781097
1648838,0.0038679493591189384,-0.00044625549344345927,-0.0028170442674309015
1648938,0.0033759507350623608,0.00011637072020675987,-0.0030043793376535177
1649036,0.0031639342196285725,6.327310256892815e-05,-0.002761670621111989
1649136,0.003414162201806903,-0.0002730730047915131,-0.00277214078232646
1649236,0.0025670845061540604,8.023812551982701e-05,-0.003562838537618518
1649336,0.0018564399797469378,0.0010727994376793504,-0.005536653567105532
1649436,0.004891610704362392,0.001188133261166513,-0.004908356349915266
1649536,0.004455301444977522,0.0013413415290415287,-0.005075032822787762
1649636,0.005751118995249271,0.0004666961031034589,-0.00516469357535243
1649736,0.005445745773613453,0.001752248266711831,-0.006807929836213589
1649836,0.0066318451426923275,0.001222388818860054,-0.006979010067880154
1649936,0.006051366683095694,0.0010305139003321528,-0.006005881354212761
1650036,0.0055427527986466885,0.0015072548994794488,-0.006303203757852316
1650136,0.00590332830324769,0.00162159139290452,-0.005204560700803995
1650236,0.005114947445690632,0.0022383048199117184,-0.006425545550882816
1650336,0.005607369355857372,0.0013243315042927861,-0.00506608234718442
1650436,0.004267612472176552,0.001102888723835349,-0.006458698306232691
1650536,0.005758742336183786,0.002289291238412261,-0.004604731220752001
1650636,0.00420468021184206,0.0009070857195183635,-0.005428222939372063
1650736,0.004581914283335209,0.0008572538499720395,-0.004606264177709818
1650836,0.004038601648062468,0.0014395235339179635,-0.0055452147498726845
1650936,0.0040801456198096275,0.00047000922495499253,-0.004845109768211842
1651036,0.0039629945531487465,0.0006326340953819454,-0.004482048563659191
1651136,0.004310878459364176,0.001532473135739565,-0.004711522720754147
1651236,0.005207833368331194,0.0013393309200182557,-0.004632154479622841
1651336,0.003904357785359025,0.0009701350354589522,-0.004756199661642313
1651436,0.004819532390683889,0.0008110469789244235,-0.003320546355098486
1651536,0.004080879967659712,0.00023979632533155382,-0.00493970513343811
1651636,0.005006864666938782,0.0014621971640735865,-0.005083061754703522
1651736,0.004271675366908312,0.0003066285280510783,-0.00500924326479435
1651836,0.004989173728972673,0.001058202818967402,-0.005776862148195505
1651936,0.005335347726941109,0.00044238538248464465,-0.004853484220802784
1652036,0.002964052837342024,0.0008792612352408469,-0.005609684158116579
1652136,0.00332548376172781,0.001044965349137783,-0.005887392442673445
1652236,0.004645093344151974,0.0008764882804825902,-0.004696166608482599
1652336,0.0050957403145730495,0.0007908942061476409,-0.004917307756841183
1652436,0.004644092638045549,0.00014079238462727517,-0.005712502636015415
1652536,0.004274346400052309,0.0012802869314327836,-0.004849465098232031
1652636,0.005253145936876535,0.00015450028877239674,-0.004064042586833239
1652736,0.003442530520260334,0.00041197537211701274,-0.005268715787678957
1652836,0.005015587899833918,0.0011222471948713064,-0.003987907897680998
1652936,0.005007890984416008,0.000875194906257093,-0.004637810867279768
1653036,0.004545528907328844,0.0003218338533770293,-0.0031367435585707426
1653136,0.003958212677389383,-0.0004089006979484111,-0.0031564615201205015
1653236,0.003400446381419897,0.0003726482973434031,-0.003626496298238635
1653336,0.0031704811844974756,0.0004939719801768661,-0.003510637441650033
1653436,0.004167252220213413,0.0015112500404939055,-0.0029492161702364683
1653536,0.0033843270502984524,0.00011262025509495288,-0.003936009481549263
1653636,0.0036127534694969654,0.0008135763346217573,-0.004242951516062021
1653736,0.003976770211011171,0.0004626944428309798,-0.004254021681845188
1653836,0.005612333305180073,0.0010179250966757536,-0.003404151415452361
1653936,0.00408132141456008,0.00010429098620079458,-0.005999991204589605
1654036,0.006183020304888487,0.0016320748254656792,-0.005534530151635408
1654136,0.005697066430002451,0.0010176532668992877,-0.006947294808924198
1654236,0.005235068965703249,0.000978616764768958,-0.006885770242661238
1654336,0.005671922117471695,0.0006429643835872412,-0.006563549395650625
1654436,0.006168629042804241,0.0021839675027877092,-0.006742116995155811
1654536,0.00592027697712183,0.0008407019777223468,-0.007874740287661552
1654636,0.006763178389519453,0.0009717436041682959,-0.0072184838354587555
1654736,0.007341714575886726,0.0014856011839583516,-0.007677196059376001
1654836,0.008013587445020676,0.001536975963972509,-0.00748213566839695
1654936,0.007410455495119095,0.001326108817011118,-0.008249741978943348
1655036,0.007365504279732704,0.0011565895983949304,-0.007826908491551876
1655136,0.007170242257416248,0.0014870556769892573,-0.007691101636737585
1655236,0.006989373825490475,0.0007895558374002576,-0.008095166645944118
1655336,0.008385413326323032,0.0011656259885057807,-0.007452437188476324
1655436,0.006866279058158398,0.0018639267655089498,-0.008042814210057259
1655536,0.006509614642709494,0.001348766265437007,-0.008207558654248714
1655636,0.0069387005642056465,0.0014878782676532865,-0.007657830603420734
1655736,0.005482193548232317,0.0016424749046564102,-0.007229065056890249
1655836,0.006348557770252228,0.0007827503141015768,-0.005898911505937576
1655936,0.005087953060865402,0.0014332520077005029,-0.006513400003314018
1656036,0.005277953576296568,0.00027664084336720407,-0.005385499447584152
1656136,0.005251044873148203,0.00034924453939311206,-0.004259119741618633
1656236,0.004951531533151865,0.000246330484515056,-0.005813261028379202
1656336,0.004383666440844536,0.0011285663349553943,-0.005352518055588007
1656436,0.004403799306601286,0.0012480760924518108,-0.0038771377876400948
1656536,0.0036163516342639923,0.00022039510076865554,-0.0038941362872719765
1656636,0.003932215739041567,0.0008563806186430156,-0.005160811357200146
1656736,0.00502576632425189,0.0008948505856096745,-0.005706109572201967
1656836,0.004705039318650961,0.001985264476388693,-0.006732812616974115
1656936,0.00608409009873867,0.0017883733380585909,-0.0051804701797664165
1657036,0.006282916758209467,0.0009939383016899228,-0.006277099717408419
1657136,0.005779367405921221,0.0005435507628135383,-0.00563405454158783
1657236,0.004595219157636166,0.001994454301893711,-0.005135375540703535
1657336,0.004341618623584509,0.0004924447275698185,-0.005315899383276701
1657436,0.0037236432544887066,0.0006868039490655065,-0.005397713277488947
1657536,0.0045331381261348724,0.0007585732964798808,-0.005716048181056976
1657636,0.003037110436707735,0.0005749128176830709,-0.00535671366378665
1657736,0.004970259964466095,0.0013938707998022437,-0.004394137300550938
1657836,0.004122486803680658,0.0014566557947546244,-0.0042366571724414825
1657936,0.003380673239007592,2.918371592386393e-06,-0.004241212736815214
1658036,0.0040477123111486435,0.0007264016894623637,-0.0038745375350117683
1658136,0.0034017888829112053,0.0008141699945554137,-0.003330031642690301
1658236,0.003493398195132613,-8.309500117320567e-05,-0.003132070181891322
1658336,0.0037333599757403135,0.0012646290706470609,-0.0036558909341692924
1658436,0.004362570587545633,0.0002767927944660187,-0.004639285616576672
1658536,0.0032228082418441772,0.000983183505013585,-0.0045621213503181934
1658636,0.004365009721368551,-0.00026539151440374553,-0.004228297621011734
1658736,0.0032606376335024834,-0.00017674773698672652,-0.005409311503171921
1658836,0.005020179785788059,0.00046222624951042235,-0.00458148680627346
1658936,0.0041118646040558815,0.0011128979967907071,-0.004675942473113537
1659036,0.004375474527478218,0.0008963904110714793,-0.005296124145388603
1659136,0.004271537996828556,0.0014613484963774681,-0.005036055110394955
1659236,0.004376801662147045,0.0023215459659695625,-0.00498694833368063
1659336,0.004171616397798061,0.0010447901440784335,-0.004953895229846239
1659436,0.00494628818705678,0.00043478666339069605,-0.006013407371938229
1659536,0.00465366942808032,0.0005424603587016463,-0.005423527676612139
1659636,0.005520506761968136,0.0006276884814724326,-0.005725236609578133
1659736,0.004013529513031244,0.00057467061560601,-0.006260031834244728
1659836,0.0056441170163452625,0.0018754481570795178,-0.004316365346312523
1659936,0.0055530499666929245,0.0008271730621345341,-0.005406135693192482
1660036,0.005345194600522518,0.0007543776300735772,-0.006160686258226633
1660136,0.00571443373337388,1.9081357095274143e-05,-0.005897086579352617
1660236,0.005629199557006359,0.0007669848273508251,-0.004575871396809816
1660336,0.004379177000373602,0.001534283859655261,-0.006185981910675764
1660436,0.006362162996083498,0.0016950665740296245,-0.006500481627881527
1660536,0.005997353699058294,0.0013393813278526068,-0.007202500943094492
1660636,0.0066562858410179615,0.0008551388164050877,-0.0064354161731898785
1660736,0.0054467604495584965,0.00044295552652329206,-0.007589599583297968
1660836,0.005945807788521051,0.0014935198705643415,-0.00692960899323225
1660936,0.0063384887762367725,0.0011155761312693357,-0.006819692440330982
1661036,0.006153998896479607,0.0007441662601195276,-0.006933522876352072
1661136,0.005091283470392227,0.0007974749314598739,-0.006225978955626488
1661236,0.0053558023646473885,0.0010583855910226703,-0.005746795330196619
1661336,0.004904953297227621,-0.00048418703954666853,-0.006956979166716337
1661436,0.005363918840885162,0.0009563320782035589,-0.0057481094263494015
1661536,0.005806586239486933,4.235142841935158e-05,-0.00520320376381278
1661636,0.005633571185171604,0.0009649830753915012,-0.004897468723356724
1661736,0.00506102479994297,0.0014118865365162492,-0.006161632016301155
1661836,0.005364264361560345,0.0009515835554338992,-0.004774939734488726
1661936,0.00433875760063529,0.0017056419746950269,-0.004376222379505634
1662036,0.004379284102469683,0.0009127994999289513,-0.0050090616568923
1662136,0.004565461538732052,0.0013905734522268176,-0.004194442182779312
1662236,0.004933099262416363,0.0013176057254895568,-0.005963540636003017
1662336,0.005203845910727978,0.0007434299332089722,-0.005112453363835812
1662436,0.005381478928029537,0.0009624544181860983,-0.0063413288444280624
1662536,0.005168146453797817,0.0015447601908817887,-0.00512316171079874
1662636,0.003946125041693449,0.0006102769984863698,-0.004932793322950602
1662736,0.004745147190988064,0.0008039780077524483,-0.004336096812039614
1662836,0.004975836258381605,0.001305609941482544,-0.0051982589066028595
1662936,0.0033593853004276752,0.0018365688156336546,-0.004173292778432369
1663036,0.0032940364908427,0.0005625915946438909,-0.003867765422910452
1663136,0.00285896984860301,0.001434901263564825,-0.0033987434580922127
1663236,0.003013594774529338,0.0004492378211580217,-0.004988292697817087
1663336,0.004293852020055056,0.0016618769150227308,-0.004434244241565466
1663436,0.004315087106078863,0.0016228330787271261,-0.003623422933742404
1663536,0.004268620628863573,0.0009717539651319385,-0.0038451016880571842
1663636,0.002341377316042781,0.0009231324656866491,-0.00350361131131649
1663737,0.0028089298866689205,0.001096496358513832,-0.0040730070322752
1663837,0.004041827749460936,-0.00049333501374349,-0.0037853792309761047
1663936,0.004608556628227234,0.0021782228723168373,-0.004275305196642876
1664036,0.004934579599648714,0.0013501722132787108,-0.004236252978444099
1664137,0.004567244555801153,0.00147358444519341,-0.005053357686847448
1664236,0.005576512310653925,0.0015328846639022231,-0.006020831409841776
1664336,0.006127417087554932,0.0014056843938305974,-0.006145224906504154
1664436,0.005557231605052948,0.0011568523477762938,-0.006739581003785133
1664537,0.00612052483484149,0.0016961132641881704,-0.006447530817240477
1664637,0.006431335583329201,0.0015982744516804814,-0.006243965122848749
1664738,0.005309212487190962,0.002100140554830432,-0.006450004409998655
1664838,0.005554572679102421,0.0022248062305152416,-0.006467203609645367
1664938,0.005520880222320557,-0.0001288457860937342,-0.005695592612028122
1665038,0.004994502291083336,0.0012923575704917312,-0.005759089719504118
1665137,0.005533626768738031,0.0004452425055205822,-0.006297746207565069
1665238,0.005597253795713186,0.001974238781258464,-0.006390153430402279
1665337,0.005558630917221308,0.0011919892858713865,-0.006015917286276817
1665438,0.005127976182848215,0.000526037416420877,-0.005142007023096085
1665538,0.005127633921802044,0.0007183410925790668,-0.004241310991346836
1665638,0.004945599008351564,0.00019607320427894592,-0.005414457060396671
1665736,0.005903088953346014,0.0012020785361528397,-0.005443032830953598
1665839,0.005115365609526634,-0.00017172489606309682,-0.0062460144981741905
1665938,0.005252331029623747,0.0010721255093812943,-0.006265203468501568
1666036,0.005834721960127354,0.00047757153515703976,-0.006384013686329126
1666136,0.005617057904601097,0.0013390532694756985,-0.006998214405030012
1666239,0.005787543021142483,0.0015870595816522837,-0.006865343078970909
1666339,0.006923817563802004,0.0014021573588252068,-0.005797960329800844
1666436,0.005028526298701763,0.00033578361035324633,-0.006713391747325659
1666536,0.005037988070398569,0.0005642778123728931,-0.006296033039689064
1666636,0.003898481372743845,0.001833427813835442,-0.006274124141782522
1666736,0.005487504415214062,0.002406288869678974,-0.0055872914381325245
1666836,0.004943827632814646,0.001556156319566071,-0.0058213332667946815
1666936,0.0049522086046636105,0.0009728257427923381,-0.00646210927516222
1667036,0.005804616026580334,0.0014150606002658606,-0.005350323859602213
1667136,0.004591245204210281,0.0013943942030891776,-0.006008927244693041
1667236,0.004318494349718094,0.0015689687570556998,-0.007166323717683554
1667336,0.005059804301708937,0.0017787414835765958,-0.005465536378324032
1667436,0.004796965979039669,0.0009636140894144773,-0.005909852683544159
1667536,0.005844894330948591,0.0021780445240437984,-0.00370554206892848
1667636,0.004975350107997656,0.00126742257270962,-0.004198932088911533
1667736,0.005406657233834267,0.0007077113841660321,-0.005210089031606913
1667836,0.004729199223220348,0.0013421588810160756,-0.004113284405320883
1667936,0.0031867448706179857,0.000649007095489651,-0.004160938784480095
1668036,0.003265565959736705,0.0008735982701182365,-0.003958659712225199
1668136,0.003877870738506317,0.00041245605098083615,-0.0048112040385603905
1668236,0.004053181037306786,0.0009511838434264064,-0.004549161996692419
1668336,0.004573557060211897,0.0011624160688370466,-0.004566263873130083
1668436,0.0035012876614928246,0.0006043061148375273,-0.005143391899764538
1668536,0.004900671541690826,0.001833171583712101,-0.0046345945447683334
1668636,0.005129395984113216,0.0017384844832122326,-0.005760171450674534
1668736,0.006291885394603014,0.0015316660283133388,-0.006310729309916496
1668836,0.005746548064053059,0.002356254728510976,-0.006306407041847706
1668936,0.004719340242445469,0.001650565885938704,-0.006188527215272188
1669036,0.005590802524238825,0.0022803563624620438,-0.00586869427934289
1669136,0.005867469124495983,0.0014821506338194013,-0.005493286997079849
1669236,0.005632839631289244,0.0005934159271419048,-0.0053557842038571835
1669336,0.0050042434595525265,0.0013365637278184295,-0.005956168286502361
1669436,0.005382869392633438,0.0015601773047819734,-0.0062512061558663845
1669536,0.004045465029776096,0.0004973563482053578,-0.005643682554364204
1669636,0.004961385857313871,0.0007892149151302874,-0.00487237935885787
1669736,0.00501851923763752,0.0018603936769068241,-0.004364554304629564
1669836,0.004255947656929493,0.0010376146528869867,-0.004079943988472223
1669936,0.004943821579217911,0.0005519881960935891,-0.0034853543620556593
1670036,0.0036877423990517855,0.001124533941037953,-0.0033396959770470858
1670136,0.003324222983792424,0.00017791875870898366,-0.002688965294510126
1670236,0.0033650703262537718,0.0010120110819116235,-0.002695889212191105
1670336,0.0043557072058320045,0.0017986618913710117,-0.003932536579668522
1670436,0.005767086520791054,0.0006300197564996779,-0.003975046332925558
1670536,0.004004224203526974,0.0002244972565677017,-0.005813680589199066
1670636,0.003374455962330103,0.0009123865165747702,-0.00658395467326045
1670736,0.004330307710915804,0.0008702035993337631,-0.005711844656616449
1670836,0.005899269133806229,0.0005011161556467414,-0.00552080012857914
1670936,0.005398427601903677,0.0018218631157651544,-0.005991546902805567
1671036,0.006206975784152746,0.0015959434676915407,-0.0056394911371171474
1671136,0.005374755244702101,0.0006189813720993698,-0.00646956916898489
1671236,0.006631955504417419,0.0009851222857832909,-0.006967007648199797
1671336,0.007388994097709656,0.0017572717042639852,-0.007219650782644749
1671436,0.0066392007283866405,0.000342782586812973,-0.008321687579154968
1671536,0.007157052867114544,0.0007496655452996492,-0.007320307660847902
1671636,0.0060778106562793255,0.001828047912567854,-0.007894817739725113
1671736,0.006484472658485174,0.0013578527141362429,-0.0069839851930737495
1671836,0.006378101650625467,0.0007924361852928996,-0.005983779206871986
1671936,0.004112287424504757,0.002902961801737547,-0.0045104860328137875
1672036,0.004001024644821882,0.00039270956767722964,-0.003296908689662814
1672136,0.0024498319253325462,0.0012488141655921936,-0.003266306361183524
1672236,0.0033640284091234207,0.0008018865482881665,-0.0036552101373672485
1672336,0.00260405195876956,0.00017692915571387857,-0.003640561830252409
1672436,-0.005723327863961458,0.0034508989192545414,3.9910855775815435e-06
1672536,-0.0010639569954946637,0.0017899761442095041,-0.001772292540408671
1672636,2.0870959360763663e-06,0.0005251312395557761,0.0010883574141189456
1672736,-0.04326349496841431,-0.02564350515604019,0.0015289178118109703
1672836,-0.0287160687148571,0.0033558898139744997,0.04344845935702324
1672936,-0.03974996134638786,-0.0711432471871376,0.2428504228591919
1673036,-0.05704357102513313,-0.056839633733034134,0.3471115827560425
1673136,-0.04185106232762337,-0.03031299076974392,0.4322262704372406
1673236,0.01254258118569851,-0.04561269283294678,0.5043467283248901
1673336,0.02057749219238758,-0.057898327708244324,0.5597565174102783
1673436,-0.02041124925017357,-0.06899742037057877,0.6162701845169067
1673536,-0.044465046375989914,-0.07357899099588394,0.6203058362007141
1673636,-0.03368247672915459,-0.046283215284347534,0.6368840932846069
1673736,-0.006972574163228273,-0.00096925999969244,0.5576900839805603
1673836,0.017217939719557762,0.010768052190542221,0.3975902497768402
1673936,0.03414197266101837,-0.011481385678052902,0.2561640739440918
1674036,0.035754892975091934,-0.03989468142390251,0.18781211972236633
1674136,0.031608741730451584,-0.051830314099788666,0.2006036788225174
1674236,0.021911008283495903,-0.005649973638355732,0.09785325080156326
1674336,0.04414726048707962,0.016250060871243477,0.05220833420753479
1674436,0.0796273797750473,6.904243491590023e-05,0.020413221791386604
1674536,0.06050145998597145,0.00889891479164362,-0.025145968422293663
1674636,0.04968889057636261,0.011880218051373959,-0.03894669562578201
1674736,0.05140944570302963,-0.013253792189061642,-0.008473371155560017
1674836,0.04810630530118942,-0.017228802666068077,-0.017017880454659462
1674936,0.048017650842666626,-0.008636705577373505,-0.02421559765934944
1675036,0.05950054153800011,-0.0004968619905412197,-0.04496921971440315
1675136,0.050816506147384644,0.005665068980306387,-0.046254340559244156
1675236,0.04508264362812042,-0.0007740807486698031,-0.03669407218694687
1675336,0.03096754290163517,-0.01175000611692667,-0.02391408570110798
1675436,0.03810300678014755,-0.022015491500496864,-0.016876474022865295
1675536,0.0619363859295845,-0.026987556368112564,-0.008636679500341415
1675636,0.061356283724308014,-0.014873555861413479,-0.02283211052417755
1675736,0.0488688163459301,-0.006502760574221611,-0.026038160547614098
1675836,0.025659451261162758,0.003007166553288698,-0.0004055591707583517
1675936,0.018007904291152954,0.01553693599998951,0.009137501008808613
1676036,-0.00044362727203406394,0.03263159841299057,0.011856206692755222
1676136,0.0010401778854429722,0.03628162667155266,-0.01777462661266327
1676236,0.009286368265748024,0.024968450888991356,-0.0335148423910141
1676336,-0.005234833341091871,0.027966072782874107,-0.010278851725161076
1676436,-0.019389165565371513,0.03479274362325668,-0.00881559681147337
1676536,-0.027334582060575485,0.0407099686563015,-0.00046115604345686734
1676636,-0.02455056458711624,0.03937041386961937,-0.010081297717988491
1676736,-0.013828147202730179,0.02344825491309166,-0.013650109060108662
1676836,-0.013242349959909916,0.014737781137228012,-0.012071829289197922
1676936,-0.02670123800635338,0.01285850815474987,-0.0007291289512068033
1677036,-0.03403421491384506,0.029301270842552185,-0.008833401836454868
1677136,-0.0667218565940857,0.05873425677418709,-0.01461803074926138
1677236,-0.0888163149356842,0.07606488466262817,0.021916382014751434
1677336,-0.0784817636013031,0.10344617068767548,0.035978708416223526
1677436,-0.08096522092819214,0.09884997457265854,0.03354979306459427
1677536,-0.07231694459915161,0.08417639881372452,-0.03682820871472359
1677636,-0.06139158830046654,0.054291415959596634,-0.043145086616277695
1677736,-0.07166005671024323,0.025901516899466515,-0.03472995385527611
1677836,-0.04901428520679474,-0.01637783832848072,-0.048500023782253265
1677936,-0.03014971874654293,-0.026447748765349388,-0.052367113530635834
1678036,-0.020865732803940773,-0.007020581513643265,-0.06000099703669548
1678136,-0.03188203647732735,0.00021244128583930433,-0.036829471588134766
1678236,-0.024327749386429787,0.011872148141264915,0.024716053158044815
1678336,0.005658694542944431,0.0032847849652171135,-0.011486000381410122
1678436,-0.017015894874930382,0.02135477028787136,0.007654906716197729
1678536,-0.015389284119009972,-0.0010946053080260754,0.03342355787754059
1678636,-0.003251458518207073,-2.704617872950621e-05,-0.008342640474438667
